"ITTER107","Territory","TIPO_DATO7","Data type","ISO_A","Country of birth","TIME","Select time","Value","Flag Codes","Flags"
"ITF14","Chieti","HOUWAG_ENTEMP_FIRD_MI","Gross hourly wage per hour paid of employee jobs in euro (first decile).","WORLD","All countries of the world","2020","2020",8.89,,
"ITF14","Chieti","HOUWAG_ENTEMP_NIND_MI","Gross hourly wage per hour paid of employee jobs in euro (ninth decile).","WORLD","All countries of the world","2018","2018",17.53,,
"ITF14","Chieti","HOUWAG_ENTEMP_NIND_MI","Gross hourly wage per hour paid of employee jobs in euro (ninth decile).","WORLD","All countries of the world","2019","2019",18.03,,
"ITF14","Chieti","HOUWAG_ENTEMP_NIND_MI","Gross hourly wage per hour paid of employee jobs in euro (ninth decile).","WORLD","All countries of the world","2020","2020",17.99,,
"ITF2","Molise","HOUWAG_ENTEMP_AV_MI","Gross hourly wage per hour paid of employee jobs in euro (average).","WORLD","All countries of the world","2018","2018",14.2,,
"ITF2","Molise","HOUWAG_ENTEMP_AV_MI","Gross hourly wage per hour paid of employee jobs in euro (average).","WORLD","All countries of the world","2019","2019",16.07,,
"ITF2","Molise","HOUWAG_ENTEMP_AV_MI","Gross hourly wage per hour paid of employee jobs in euro (average).","WORLD","All countries of the world","2020","2020",15.05,,
"ITF2","Molise","HOUWAG_ENTEMP_MED_MI","Gross hourly wage per hour paid of employee jobs  in euros (median).","WORLD","All countries of the world","2018","2018",10.6,,
"ITF2","Molise","HOUWAG_ENTEMP_MED_MI","Gross hourly wage per hour paid of employee jobs  in euros (median).","WORLD","All countries of the world","2019","2019",10.75,,
"ITF2","Molise","HOUWAG_ENTEMP_MED_MI","Gross hourly wage per hour paid of employee jobs  in euros (median).","WORLD","All countries of the world","2020","2020",11.01,,
"ITF2","Molise","HOUWAG_ENTEMP_NIND_MI","Gross hourly wage per hour paid of employee jobs in euro (ninth decile).","WORLD","All countries of the world","2018","2018",21.39,,
"ITF2","Molise","HOUWAG_ENTEMP_NIND_MI","Gross hourly wage per hour paid of employee jobs in euro (ninth decile).","WORLD","All countries of the world","2019","2019",25.53,,
"ITF2","Molise","HOUWAG_ENTEMP_NIND_MI","Gross hourly wage per hour paid of employee jobs in euro (ninth decile).","WORLD","All countries of the world","2020","2020",22.81,,
"ITF21","Isernia","HOUWAG_ENTEMP_FIRD_MI","Gross hourly wage per hour paid of employee jobs in euro (first decile).","WORLD","All countries of the world","2018","2018",7.37,,
"ITF21","Isernia","HOUWAG_ENTEMP_FIRD_MI","Gross hourly wage per hour paid of employee jobs in euro (first decile).","WORLD","All countries of the world","2019","2019",7.61,,
"ITF21","Isernia","HOUWAG_ENTEMP_FIRD_MI","Gross hourly wage per hour paid of employee jobs in euro (first decile).","WORLD","All countries of the world","2020","2020",7.82,,
"ITF21","Isernia","HOUWAG_ENTEMP_MED_MI","Gross hourly wage per hour paid of employee jobs  in euros (median).","WORLD","All countries of the world","2018","2018",11.3,,
"ITF21","Isernia","HOUWAG_ENTEMP_MED_MI","Gross hourly wage per hour paid of employee jobs  in euros (median).","WORLD","All countries of the world","2019","2019",11.81,,
"ITF21","Isernia","HOUWAG_ENTEMP_MED_MI","Gross hourly wage per hour paid of employee jobs  in euros (median).","WORLD","All countries of the world","2020","2020",12.26,,
"ITF22","Campobasso","HOUWAG_ENTEMP_AV_MI","Gross hourly wage per hour paid of employee jobs in euro (average).","WORLD","All countries of the world","2018","2018",12.24,,
"ITF22","Campobasso","HOUWAG_ENTEMP_AV_MI","Gross hourly wage per hour paid of employee jobs in euro (average).","WORLD","All countries of the world","2019","2019",12.91,,
"ITF22","Campobasso","HOUWAG_ENTEMP_AV_MI","Gross hourly wage per hour paid of employee jobs in euro (average).","WORLD","All countries of the world","2020","2020",12.56,,
"ITF22","Campobasso","HOUWAG_ENTEMP_FIRD_MI","Gross hourly wage per hour paid of employee jobs in euro (first decile).","WORLD","All countries of the world","2018","2018",8.54,,
"ITF22","Campobasso","HOUWAG_ENTEMP_FIRD_MI","Gross hourly wage per hour paid of employee jobs in euro (first decile).","WORLD","All countries of the world","2019","2019",8.71,,
"ITF22","Campobasso","HOUWAG_ENTEMP_FIRD_MI","Gross hourly wage per hour paid of employee jobs in euro (first decile).","WORLD","All countries of the world","2020","2020",8.88,,
"ITF3","Campania","HOUWAG_ENTEMP_AV_MI","Gross hourly wage per hour paid of employee jobs in euro (average).","WORLD","All countries of the world","2018","2018",15.4,,
"ITF3","Campania","HOUWAG_ENTEMP_AV_MI","Gross hourly wage per hour paid of employee jobs in euro (average).","WORLD","All countries of the world","2019","2019",16.49,,
"ITF3","Campania","HOUWAG_ENTEMP_AV_MI","Gross hourly wage per hour paid of employee jobs in euro (average).","WORLD","All countries of the world","2020","2020",15.83,,
"ITF61","Cosenza","HOUWAG_ENTEMP_NIND_MI","Gross hourly wage per hour paid of employee jobs in euro (ninth decile).","WORLD","All countries of the world","2018","2018",14.44,,
"ITF61","Cosenza","HOUWAG_ENTEMP_NIND_MI","Gross hourly wage per hour paid of employee jobs in euro (ninth decile).","WORLD","All countries of the world","2019","2019",14.92,,
"ITF61","Cosenza","HOUWAG_ENTEMP_NIND_MI","Gross hourly wage per hour paid of employee jobs in euro (ninth decile).","WORLD","All countries of the world","2020","2020",15.15,,
"ITF62","Crotone","HOUWAG_ENTEMP_MED_MI","Gross hourly wage per hour paid of employee jobs  in euros (median).","WORLD","All countries of the world","2018","2018",10.22,,
"ITF62","Crotone","HOUWAG_ENTEMP_MED_MI","Gross hourly wage per hour paid of employee jobs  in euros (median).","WORLD","All countries of the world","2019","2019",10.29,,
"ITF62","Crotone","HOUWAG_ENTEMP_MED_MI","Gross hourly wage per hour paid of employee jobs  in euros (median).","WORLD","All countries of the world","2020","2020",10.61,,
"ITF62","Crotone","HOUWAG_ENTEMP_NIND_MI","Gross hourly wage per hour paid of employee jobs in euro (ninth decile).","WORLD","All countries of the world","2018","2018",21.42,,
"ITF62","Crotone","HOUWAG_ENTEMP_NIND_MI","Gross hourly wage per hour paid of employee jobs in euro (ninth decile).","WORLD","All countries of the world","2019","2019",23.41,,
"ITF62","Crotone","HOUWAG_ENTEMP_NIND_MI","Gross hourly wage per hour paid of employee jobs in euro (ninth decile).","WORLD","All countries of the world","2020","2020",22.72,,
"ITF63","Catanzaro","HOUWAG_ENTEMP_FIRD_MI","Gross hourly wage per hour paid of employee jobs in euro (first decile).","WORLD","All countries of the world","2018","2018",7.73,,
"ITF63","Catanzaro","HOUWAG_ENTEMP_FIRD_MI","Gross hourly wage per hour paid of employee jobs in euro (first decile).","WORLD","All countries of the world","2019","2019",7.81,,
"ITF63","Catanzaro","HOUWAG_ENTEMP_FIRD_MI","Gross hourly wage per hour paid of employee jobs in euro (first decile).","WORLD","All countries of the world","2020","2020",7.75,,
"ITF63","Catanzaro","HOUWAG_ENTEMP_MED_MI","Gross hourly wage per hour paid of employee jobs  in euros (median).","WORLD","All countries of the world","2018","2018",11.53,,
"ITF63","Catanzaro","HOUWAG_ENTEMP_MED_MI","Gross hourly wage per hour paid of employee jobs  in euros (median).","WORLD","All countries of the world","2019","2019",11.86,,
"ITF63","Catanzaro","HOUWAG_ENTEMP_MED_MI","Gross hourly wage per hour paid of employee jobs  in euros (median).","WORLD","All countries of the world","2020","2020",11.98,,
"ITF64","Vibo Valentia","HOUWAG_ENTEMP_AV_MI","Gross hourly wage per hour paid of employee jobs in euro (average).","WORLD","All countries of the world","2018","2018",10.88,,
"ITF64","Vibo Valentia","HOUWAG_ENTEMP_AV_MI","Gross hourly wage per hour paid of employee jobs in euro (average).","WORLD","All countries of the world","2019","2019",11.21,,
"ITF64","Vibo Valentia","HOUWAG_ENTEMP_AV_MI","Gross hourly wage per hour paid of employee jobs in euro (average).","WORLD","All countries of the world","2020","2020",11.24,,
"ITF64","Vibo Valentia","HOUWAG_ENTEMP_FIRD_MI","Gross hourly wage per hour paid of employee jobs in euro (first decile).","WORLD","All countries of the world","2018","2018",8.17,,
"ITF64","Vibo Valentia","HOUWAG_ENTEMP_FIRD_MI","Gross hourly wage per hour paid of employee jobs in euro (first decile).","WORLD","All countries of the world","2019","2019",8.25,,
"ITF64","Vibo Valentia","HOUWAG_ENTEMP_FIRD_MI","Gross hourly wage per hour paid of employee jobs in euro (first decile).","WORLD","All countries of the world","2020","2020",8.06,,
"ITF64","Vibo Valentia","HOUWAG_ENTEMP_NIND_MI","Gross hourly wage per hour paid of employee jobs in euro (ninth decile).","WORLD","All countries of the world","2018","2018",14.25,,
"ITF64","Vibo Valentia","HOUWAG_ENTEMP_NIND_MI","Gross hourly wage per hour paid of employee jobs in euro (ninth decile).","WORLD","All countries of the world","2019","2019",14.34,,
"ITF64","Vibo Valentia","HOUWAG_ENTEMP_NIND_MI","Gross hourly wage per hour paid of employee jobs in euro (ninth decile).","WORLD","All countries of the world","2020","2020",15.1,,
"ITF65","Reggio di Calabria","HOUWAG_ENTEMP_AV_MI","Gross hourly wage per hour paid of employee jobs in euro (average).","WORLD","All countries of the world","2018","2018",14.09,,
"ITF65","Reggio di Calabria","HOUWAG_ENTEMP_AV_MI","Gross hourly wage per hour paid of employee jobs in euro (average).","WORLD","All countries of the world","2019","2019",15.13,,
"ITF65","Reggio di Calabria","HOUWAG_ENTEMP_AV_MI","Gross hourly wage per hour paid of employee jobs in euro (average).","WORLD","All countries of the world","2020","2020",14.64,,
"ITF65","Reggio di Calabria","HOUWAG_ENTEMP_MED_MI","Gross hourly wage per hour paid of employee jobs  in euros (median).","WORLD","All countries of the world","2018","2018",10.23,,
"ITF65","Reggio di Calabria","HOUWAG_ENTEMP_MED_MI","Gross hourly wage per hour paid of employee jobs  in euros (median).","WORLD","All countries of the world","2019","2019",10.37,,
"ITF65","Reggio di Calabria","HOUWAG_ENTEMP_MED_MI","Gross hourly wage per hour paid of employee jobs  in euros (median).","WORLD","All countries of the world","2020","2020",10.63,,
"ITF65","Reggio di Calabria","HOUWAG_ENTEMP_NIND_MI","Gross hourly wage per hour paid of employee jobs in euro (ninth decile).","WORLD","All countries of the world","2018","2018",21.5,,
"ITF65","Reggio di Calabria","HOUWAG_ENTEMP_NIND_MI","Gross hourly wage per hour paid of employee jobs in euro (ninth decile).","WORLD","All countries of the world","2019","2019",23,,
"ITF65","Reggio di Calabria","HOUWAG_ENTEMP_NIND_MI","Gross hourly wage per hour paid of employee jobs in euro (ninth decile).","WORLD","All countries of the world","2020","2020",22.35,,
"ITG","Isole","HOUWAG_ENTEMP_FIRD_MI","Gross hourly wage per hour paid of employee jobs in euro (first decile).","WORLD","All countries of the world","2018","2018",7.81,,
"ITG","Isole","HOUWAG_ENTEMP_FIRD_MI","Gross hourly wage per hour paid of employee jobs in euro (first decile).","WORLD","All countries of the world","2019","2019",7.85,,
"ITG","Isole","HOUWAG_ENTEMP_FIRD_MI","Gross hourly wage per hour paid of employee jobs in euro (first decile).","WORLD","All countries of the world","2020","2020",8,,
"ITG1","Sicilia","HOUWAG_ENTEMP_AV_MI","Gross hourly wage per hour paid of employee jobs in euro (average).","WORLD","All countries of the world","2018","2018",12.19,,
"ITG1","Sicilia","HOUWAG_ENTEMP_AV_MI","Gross hourly wage per hour paid of employee jobs in euro (average).","WORLD","All countries of the world","2019","2019",12.45,,
"ITG1","Sicilia","HOUWAG_ENTEMP_AV_MI","Gross hourly wage per hour paid of employee jobs in euro (average).","WORLD","All countries of the world","2020","2020",12.54,,
"ITG1","Sicilia","HOUWAG_ENTEMP_FIRD_MI","Gross hourly wage per hour paid of employee jobs in euro (first decile).","WORLD","All countries of the world","2018","2018",8.43,,
"ITG1","Sicilia","HOUWAG_ENTEMP_FIRD_MI","Gross hourly wage per hour paid of employee jobs in euro (first decile).","WORLD","All countries of the world","2019","2019",8.54,,
"ITG1","Sicilia","HOUWAG_ENTEMP_FIRD_MI","Gross hourly wage per hour paid of employee jobs in euro (first decile).","WORLD","All countries of the world","2020","2020",8.78,,
"ITG1","Sicilia","HOUWAG_ENTEMP_NIND_MI","Gross hourly wage per hour paid of employee jobs in euro (ninth decile).","WORLD","All countries of the world","2018","2018",16.83,,
"ITG1","Sicilia","HOUWAG_ENTEMP_NIND_MI","Gross hourly wage per hour paid of employee jobs in euro (ninth decile).","WORLD","All countries of the world","2019","2019",17.32,,
"ITG1","Sicilia","HOUWAG_ENTEMP_NIND_MI","Gross hourly wage per hour paid of employee jobs in euro (ninth decile).","WORLD","All countries of the world","2020","2020",17.36,,
"ITG11","Trapani","HOUWAG_ENTEMP_AV_MI","Gross hourly wage per hour paid of employee jobs in euro (average).","WORLD","All countries of the world","2018","2018",13.85,,
"ITG11","Trapani","HOUWAG_ENTEMP_AV_MI","Gross hourly wage per hour paid of employee jobs in euro (average).","WORLD","All countries of the world","2019","2019",15.01,,
"ITG11","Trapani","HOUWAG_ENTEMP_AV_MI","Gross hourly wage per hour paid of employee jobs in euro (average).","WORLD","All countries of the world","2020","2020",15.06,,
"ITG11","Trapani","HOUWAG_ENTEMP_MED_MI","Gross hourly wage per hour paid of employee jobs  in euros (median).","WORLD","All countries of the world","2018","2018",10.47,,
"ITG11","Trapani","HOUWAG_ENTEMP_MED_MI","Gross hourly wage per hour paid of employee jobs  in euros (median).","WORLD","All countries of the world","2019","2019",10.61,,
"ITG11","Trapani","HOUWAG_ENTEMP_MED_MI","Gross hourly wage per hour paid of employee jobs  in euros (median).","WORLD","All countries of the world","2020","2020",10.79,,
"ITC47","Brescia","HOUWAG_ENTEMP_NIND_MI","Gross hourly wage per hour paid of employee jobs in euro (ninth decile).","WORLD","All countries of the world","2018","2018",19.8,,
"ITC47","Brescia","HOUWAG_ENTEMP_NIND_MI","Gross hourly wage per hour paid of employee jobs in euro (ninth decile).","WORLD","All countries of the world","2019","2019",20.13,,
"ITC47","Brescia","HOUWAG_ENTEMP_NIND_MI","Gross hourly wage per hour paid of employee jobs in euro (ninth decile).","WORLD","All countries of the world","2020","2020",20.36,,
"ITC48","Pavia","HOUWAG_ENTEMP_MED_MI","Gross hourly wage per hour paid of employee jobs  in euros (median).","WORLD","All countries of the world","2018","2018",11.48,,
"ITC48","Pavia","HOUWAG_ENTEMP_MED_MI","Gross hourly wage per hour paid of employee jobs  in euros (median).","WORLD","All countries of the world","2019","2019",11.58,,
"ITC48","Pavia","HOUWAG_ENTEMP_MED_MI","Gross hourly wage per hour paid of employee jobs  in euros (median).","WORLD","All countries of the world","2020","2020",11.82,,
"ITC48","Pavia","HOUWAG_ENTEMP_NIND_MI","Gross hourly wage per hour paid of employee jobs in euro (ninth decile).","WORLD","All countries of the world","2018","2018",28.86,,
"ITC48","Pavia","HOUWAG_ENTEMP_NIND_MI","Gross hourly wage per hour paid of employee jobs in euro (ninth decile).","WORLD","All countries of the world","2019","2019",29.19,,
"ITC48","Pavia","HOUWAG_ENTEMP_NIND_MI","Gross hourly wage per hour paid of employee jobs in euro (ninth decile).","WORLD","All countries of the world","2020","2020",29.33,,
"ITC49","Lodi","HOUWAG_ENTEMP_FIRD_MI","Gross hourly wage per hour paid of employee jobs in euro (first decile).","WORLD","All countries of the world","2018","2018",8.52,,
"ITC49","Lodi","HOUWAG_ENTEMP_FIRD_MI","Gross hourly wage per hour paid of employee jobs in euro (first decile).","WORLD","All countries of the world","2019","2019",8.67,,
"ITC49","Lodi","HOUWAG_ENTEMP_FIRD_MI","Gross hourly wage per hour paid of employee jobs in euro (first decile).","WORLD","All countries of the world","2020","2020",8.79,,
"ITC49","Lodi","HOUWAG_ENTEMP_MED_MI","Gross hourly wage per hour paid of employee jobs  in euros (median).","WORLD","All countries of the world","2018","2018",14.39,,
"ITC49","Lodi","HOUWAG_ENTEMP_MED_MI","Gross hourly wage per hour paid of employee jobs  in euros (median).","WORLD","All countries of the world","2019","2019",14.74,,
"ITC49","Lodi","HOUWAG_ENTEMP_MED_MI","Gross hourly wage per hour paid of employee jobs  in euros (median).","WORLD","All countries of the world","2020","2020",14.97,,
"ITC4A","Cremona","HOUWAG_ENTEMP_AV_MI","Gross hourly wage per hour paid of employee jobs in euro (average).","WORLD","All countries of the world","2018","2018",13.97,,
"ITC4A","Cremona","HOUWAG_ENTEMP_AV_MI","Gross hourly wage per hour paid of employee jobs in euro (average).","WORLD","All countries of the world","2019","2019",14.28,,
"ITC4A","Cremona","HOUWAG_ENTEMP_AV_MI","Gross hourly wage per hour paid of employee jobs in euro (average).","WORLD","All countries of the world","2020","2020",14.33,,
"ITC4A","Cremona","HOUWAG_ENTEMP_FIRD_MI","Gross hourly wage per hour paid of employee jobs in euro (first decile).","WORLD","All countries of the world","2018","2018",9.46,,
"ITC4A","Cremona","HOUWAG_ENTEMP_FIRD_MI","Gross hourly wage per hour paid of employee jobs in euro (first decile).","WORLD","All countries of the world","2019","2019",9.64,,
"ITC4A","Cremona","HOUWAG_ENTEMP_FIRD_MI","Gross hourly wage per hour paid of employee jobs in euro (first decile).","WORLD","All countries of the world","2020","2020",9.66,,
