"COUNTRY","Country","BIRTH","Place of birth","GENDER","Gender","RATE","Rate","YEAR","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"GBR","United Kingdom","NB","Native-born","MEN","Men","P_RATE","Participation rate","2019","2019","PC","Percentage","0","Units",,,81.8,,
"GBR","United Kingdom","NB","Native-born","MEN","Men","P_RATE","Participation rate","2021","2021","PC","Percentage","0","Units",,,81.8,,
"GBR","United Kingdom","NB","Native-born","WMN","Women","N_RATE","Employment rate","2018","2018","PC","Percentage","0","Units",,,71.4,,
"GBR","United Kingdom","NB","Native-born","WMN","Women","N_RATE","Employment rate","2019","2019","PC","Percentage","0","Units",,,72.1,,
"GBR","United Kingdom","NB","Native-born","WMN","Women","N_RATE","Employment rate","2021","2021","PC","Percentage","0","Units",,,72.6,,
"GBR","United Kingdom","NB","Native-born","WMN","Women","U_RATE","Unemployment rate","2018","2018","PC","Percentage","0","Units",,,3.7,,
"GBR","United Kingdom","NB","Native-born","WMN","Women","U_RATE","Unemployment rate","2019","2019","PC","Percentage","0","Units",,,3.3,,
"GBR","United Kingdom","NB","Native-born","WMN","Women","U_RATE","Unemployment rate","2021","2021","PC","Percentage","0","Units",,,2.9,,
"GBR","United Kingdom","NB","Native-born","WMN","Women","P_RATE","Participation rate","2018","2018","PC","Percentage","0","Units",,,74.2,,
"GBR","United Kingdom","NB","Native-born","WMN","Women","P_RATE","Participation rate","2019","2019","PC","Percentage","0","Units",,,74.6,,
"GBR","United Kingdom","NB","Native-born","WMN","Women","P_RATE","Participation rate","2021","2021","PC","Percentage","0","Units",,,75.5,,
"GBR","United Kingdom","NB","Native-born","TOT","Total","N_RATE","Employment rate","2018","2018","PC","Percentage","0","Units",,,74.9,,
"GBR","United Kingdom","NB","Native-born","TOT","Total","N_RATE","Employment rate","2019","2019","PC","Percentage","0","Units",,,75.3,,
"GBR","United Kingdom","NB","Native-born","TOT","Total","N_RATE","Employment rate","2021","2021","PC","Percentage","0","Units",,,75.4,,
"GBR","United Kingdom","NB","Native-born","TOT","Total","U_RATE","Unemployment rate","2018","2018","PC","Percentage","0","Units",,,4,,
"GBR","United Kingdom","NB","Native-born","TOT","Total","U_RATE","Unemployment rate","2019","2019","PC","Percentage","0","Units",,,3.7,,
"GBR","United Kingdom","NB","Native-born","TOT","Total","U_RATE","Unemployment rate","2021","2021","PC","Percentage","0","Units",,,3.3,,
"GBR","United Kingdom","NB","Native-born","TOT","Total","P_RATE","Participation rate","2018","2018","PC","Percentage","0","Units",,,78,,
"GBR","United Kingdom","NB","Native-born","TOT","Total","P_RATE","Participation rate","2019","2019","PC","Percentage","0","Units",,,78.2,,
"GBR","United Kingdom","NB","Native-born","TOT","Total","P_RATE","Participation rate","2021","2021","PC","Percentage","0","Units",,,78.7,,
"USA","United States","NB","Native-born","MEN","Men","N_RATE","Employment rate","2018","2018","PC","Percentage","0","Units",,,72.9,,
"USA","United States","NB","Native-born","MEN","Men","N_RATE","Employment rate","2019","2019","PC","Percentage","0","Units",,,73.4,,
"USA","United States","NB","Native-born","MEN","Men","N_RATE","Employment rate","2020","2020","PC","Percentage","0","Units",,,69.2,,
"USA","United States","NB","Native-born","MEN","Men","N_RATE","Employment rate","2021","2021","PC","Percentage","0","Units",,,71,,
"USA","United States","NB","Native-born","MEN","Men","U_RATE","Unemployment rate","2018","2018","PC","Percentage","0","Units",,,4.3,,
"USA","United States","NB","Native-born","MEN","Men","U_RATE","Unemployment rate","2019","2019","PC","Percentage","0","Units",,,4.1,,
"USA","United States","NB","Native-born","MEN","Men","U_RATE","Unemployment rate","2020","2020","PC","Percentage","0","Units",,,8,,
"USA","United States","NB","Native-born","MEN","Men","U_RATE","Unemployment rate","2021","2021","PC","Percentage","0","Units",,,5.8,,
"USA","United States","NB","Native-born","MEN","Men","P_RATE","Participation rate","2018","2018","PC","Percentage","0","Units",,,76.2,,
"USA","United States","NB","Native-born","MEN","Men","P_RATE","Participation rate","2019","2019","PC","Percentage","0","Units",,,76.5,,
"USA","United States","NB","Native-born","MEN","Men","P_RATE","Participation rate","2020","2020","PC","Percentage","0","Units",,,75.1,,
"USA","United States","NB","Native-born","MEN","Men","P_RATE","Participation rate","2021","2021","PC","Percentage","0","Units",,,75.4,,
"USA","United States","NB","Native-born","WMN","Women","N_RATE","Employment rate","2018","2018","PC","Percentage","0","Units",,,65.6,,
"USA","United States","NB","Native-born","WMN","Women","N_RATE","Employment rate","2019","2019","PC","Percentage","0","Units",,,66.4,,
"USA","United States","NB","Native-born","WMN","Women","N_RATE","Employment rate","2020","2020","PC","Percentage","0","Units",,,62.5,,
"USA","United States","NB","Native-born","WMN","Women","N_RATE","Employment rate","2021","2021","PC","Percentage","0","Units",,,64.5,,
"USA","United States","NB","Native-born","WMN","Women","U_RATE","Unemployment rate","2018","2018","PC","Percentage","0","Units",,,3.9,,
"USA","United States","NB","Native-born","WMN","Women","U_RATE","Unemployment rate","2019","2019","PC","Percentage","0","Units",,,3.7,,
"USA","United States","NB","Native-born","WMN","Women","U_RATE","Unemployment rate","2020","2020","PC","Percentage","0","Units",,,7.9,,
"USA","United States","NB","Native-born","WMN","Women","U_RATE","Unemployment rate","2021","2021","PC","Percentage","0","Units",,,5.2,,
"USA","United States","NB","Native-born","WMN","Women","P_RATE","Participation rate","2018","2018","PC","Percentage","0","Units",,,68.3,,
"USA","United States","NB","Native-born","WMN","Women","P_RATE","Participation rate","2019","2019","PC","Percentage","0","Units",,,69,,
"USA","United States","NB","Native-born","WMN","Women","P_RATE","Participation rate","2020","2020","PC","Percentage","0","Units",,,67.8,,
"USA","United States","NB","Native-born","WMN","Women","P_RATE","Participation rate","2021","2021","PC","Percentage","0","Units",,,68.1,,
"USA","United States","NB","Native-born","TOT","Total","N_RATE","Employment rate","2018","2018","PC","Percentage","0","Units",,,69.2,,
"USA","United States","NB","Native-born","TOT","Total","N_RATE","Employment rate","2019","2019","PC","Percentage","0","Units",,,69.8,,
"USA","United States","NB","Native-born","TOT","Total","N_RATE","Employment rate","2020","2020","PC","Percentage","0","Units",,,65.8,,
"USA","United States","NB","Native-born","TOT","Total","N_RATE","Employment rate","2021","2021","PC","Percentage","0","Units",,,67.8,,
"USA","United States","NB","Native-born","TOT","Total","U_RATE","Unemployment rate","2018","2018","PC","Percentage","0","Units",,,4.1,,
"USA","United States","NB","Native-born","TOT","Total","U_RATE","Unemployment rate","2019","2019","PC","Percentage","0","Units",,,3.9,,
"USA","United States","NB","Native-born","TOT","Total","U_RATE","Unemployment rate","2020","2020","PC","Percentage","0","Units",,,7.9,,
"USA","United States","NB","Native-born","TOT","Total","U_RATE","Unemployment rate","2021","2021","PC","Percentage","0","Units",,,5.5,,
"USA","United States","NB","Native-born","TOT","Total","P_RATE","Participation rate","2018","2018","PC","Percentage","0","Units",,,72.2,,
"USA","United States","NB","Native-born","TOT","Total","P_RATE","Participation rate","2019","2019","PC","Percentage","0","Units",,,72.7,,
"USA","United States","NB","Native-born","TOT","Total","P_RATE","Participation rate","2020","2020","PC","Percentage","0","Units",,,71.4,,
"USA","United States","NB","Native-born","TOT","Total","P_RATE","Participation rate","2021","2021","PC","Percentage","0","Units",,,71.7,,
"CHL","Chile","NB","Native-born","MEN","Men","N_RATE","Employment rate","2020","2020","PC","Percentage","0","Units",,,71.6,,
"CHL","Chile","NB","Native-born","MEN","Men","U_RATE","Unemployment rate","2020","2020","PC","Percentage","0","Units",,,12,,
"CHL","Chile","NB","Native-born","MEN","Men","P_RATE","Participation rate","2020","2020","PC","Percentage","0","Units",,,71.6,,
"CHL","Chile","NB","Native-born","WMN","Women","N_RATE","Employment rate","2020","2020","PC","Percentage","0","Units",,,53.3,,
"CHL","Chile","NB","Native-born","WMN","Women","U_RATE","Unemployment rate","2020","2020","PC","Percentage","0","Units",,,14.2,,
"CHL","Chile","NB","Native-born","WMN","Women","P_RATE","Participation rate","2020","2020","PC","Percentage","0","Units",,,53.3,,
"CHL","Chile","NB","Native-born","TOT","Total","N_RATE","Employment rate","2020","2020","PC","Percentage","0","Units",,,61.6,,
"CHL","Chile","NB","Native-born","TOT","Total","U_RATE","Unemployment rate","2020","2020","PC","Percentage","0","Units",,,13,,
"CHL","Chile","NB","Native-born","TOT","Total","P_RATE","Participation rate","2020","2020","PC","Percentage","0","Units",,,61.6,,
"EST","Estonia","NB","Native-born","MEN","Men","N_RATE","Employment rate","2018","2018","PC","Percentage","0","Units",,,78.6,,
"EST","Estonia","NB","Native-born","MEN","Men","N_RATE","Employment rate","2019","2019","PC","Percentage","0","Units",,,78.6,,
"EST","Estonia","NB","Native-born","MEN","Men","N_RATE","Employment rate","2020","2020","PC","Percentage","0","Units",,,75.8,,
"EST","Estonia","NB","Native-born","MEN","Men","N_RATE","Employment rate","2021","2021","PC","Percentage","0","Units",,,75.4,,
"EST","Estonia","NB","Native-born","MEN","Men","U_RATE","Unemployment rate","2018","2018","PC","Percentage","0","Units",,,5.1,,
"EST","Estonia","NB","Native-born","MEN","Men","U_RATE","Unemployment rate","2019","2019","PC","Percentage","0","Units",,,4,,
"EST","Estonia","NB","Native-born","MEN","Men","U_RATE","Unemployment rate","2020","2020","PC","Percentage","0","Units",,,7.1,,
"EST","Estonia","NB","Native-born","MEN","Men","U_RATE","Unemployment rate","2021","2021","PC","Percentage","0","Units",,,7,,
"EST","Estonia","NB","Native-born","MEN","Men","P_RATE","Participation rate","2018","2018","PC","Percentage","0","Units",,,82.8,,
"EST","Estonia","NB","Native-born","MEN","Men","P_RATE","Participation rate","2019","2019","PC","Percentage","0","Units",,,81.9,,
"EST","Estonia","NB","Native-born","MEN","Men","P_RATE","Participation rate","2020","2020","PC","Percentage","0","Units",,,81.6,,
"EST","Estonia","NB","Native-born","MEN","Men","P_RATE","Participation rate","2021","2021","PC","Percentage","0","Units",,,81.1,,
"EST","Estonia","NB","Native-born","WMN","Women","N_RATE","Employment rate","2018","2018","PC","Percentage","0","Units",,,72,,
"EST","Estonia","NB","Native-born","WMN","Women","N_RATE","Employment rate","2019","2019","PC","Percentage","0","Units",,,72,,
"EST","Estonia","NB","Native-born","WMN","Women","N_RATE","Employment rate","2020","2020","PC","Percentage","0","Units",,,72,,
"EST","Estonia","NB","Native-born","WMN","Women","N_RATE","Employment rate","2021","2021","PC","Percentage","0","Units",,,73.3,,
"EST","Estonia","NB","Native-born","WMN","Women","U_RATE","Unemployment rate","2018","2018","PC","Percentage","0","Units",,,5.2,,
"EST","Estonia","NB","Native-born","WMN","Women","U_RATE","Unemployment rate","2019","2019","PC","Percentage","0","Units",,,4.8,,
"EST","Estonia","NB","Native-born","WMN","Women","U_RATE","Unemployment rate","2020","2020","PC","Percentage","0","Units",,,6.3,,
"EST","Estonia","NB","Native-born","WMN","Women","U_RATE","Unemployment rate","2021","2021","PC","Percentage","0","Units",,,5.2,,
"EST","Estonia","NB","Native-born","WMN","Women","P_RATE","Participation rate","2018","2018","PC","Percentage","0","Units",,,76,,
"EST","Estonia","NB","Native-born","WMN","Women","P_RATE","Participation rate","2019","2019","PC","Percentage","0","Units",,,75.7,,
"EST","Estonia","NB","Native-born","WMN","Women","P_RATE","Participation rate","2020","2020","PC","Percentage","0","Units",,,77.1,,
"EST","Estonia","NB","Native-born","WMN","Women","P_RATE","Participation rate","2021","2021","PC","Percentage","0","Units",,,77.2,,
"EST","Estonia","NB","Native-born","TOT","Total","N_RATE","Employment rate","2018","2018","PC","Percentage","0","Units",,,75.3,,
"EST","Estonia","NB","Native-born","TOT","Total","N_RATE","Employment rate","2019","2019","PC","Percentage","0","Units",,,75.4,,
"EST","Estonia","NB","Native-born","TOT","Total","N_RATE","Employment rate","2020","2020","PC","Percentage","0","Units",,,73.9,,
"EST","Estonia","NB","Native-born","TOT","Total","N_RATE","Employment rate","2021","2021","PC","Percentage","0","Units",,,74.3,,
"EST","Estonia","NB","Native-born","TOT","Total","U_RATE","Unemployment rate","2018","2018","PC","Percentage","0","Units",,,5.2,,
"EST","Estonia","NB","Native-born","TOT","Total","U_RATE","Unemployment rate","2019","2019","PC","Percentage","0","Units",,,4.4,,
"EST","Estonia","NB","Native-born","TOT","Total","U_RATE","Unemployment rate","2020","2020","PC","Percentage","0","Units",,,6.7,,
"EST","Estonia","NB","Native-born","TOT","Total","U_RATE","Unemployment rate","2021","2021","PC","Percentage","0","Units",,,6.1,,
"EST","Estonia","NB","Native-born","TOT","Total","P_RATE","Participation rate","2018","2018","PC","Percentage","0","Units",,,79.4,,
"EST","Estonia","NB","Native-born","TOT","Total","P_RATE","Participation rate","2019","2019","PC","Percentage","0","Units",,,78.8,,
"EST","Estonia","NB","Native-born","TOT","Total","P_RATE","Participation rate","2020","2020","PC","Percentage","0","Units",,,79.3,,
"EST","Estonia","NB","Native-born","TOT","Total","P_RATE","Participation rate","2021","2021","PC","Percentage","0","Units",,,79.1,,
"ISR","Israel","NB","Native-born","MEN","Men","N_RATE","Employment rate","2018","2018","PC","Percentage","0","Units",,,69.6,,
"ISR","Israel","NB","Native-born","MEN","Men","N_RATE","Employment rate","2019","2019","PC","Percentage","0","Units",,,69.4,,
"ISR","Israel","NB","Native-born","MEN","Men","N_RATE","Employment rate","2020","2020","PC","Percentage","0","Units",,,66.5,,
"ISR","Israel","NB","Native-born","MEN","Men","N_RATE","Employment rate","2021","2021","PC","Percentage","0","Units",,,66.5,,
"ISR","Israel","NB","Native-born","MEN","Men","U_RATE","Unemployment rate","2018","2018","PC","Percentage","0","Units",,,4.2,,
"ISR","Israel","NB","Native-born","MEN","Men","U_RATE","Unemployment rate","2019","2019","PC","Percentage","0","Units",,,3.8,,
"ISR","Israel","NB","Native-born","MEN","Men","U_RATE","Unemployment rate","2020","2020","PC","Percentage","0","Units",,,4.6,,
"ISR","Israel","NB","Native-born","MEN","Men","U_RATE","Unemployment rate","2021","2021","PC","Percentage","0","Units",,,4.7,,
"ISR","Israel","NB","Native-born","MEN","Men","P_RATE","Participation rate","2018","2018","PC","Percentage","0","Units",,,72.7,,
"ISR","Israel","NB","Native-born","MEN","Men","P_RATE","Participation rate","2019","2019","PC","Percentage","0","Units",,,72.2,,
"ISR","Israel","NB","Native-born","MEN","Men","P_RATE","Participation rate","2020","2020","PC","Percentage","0","Units",,,69.7,,
"ISR","Israel","NB","Native-born","MEN","Men","P_RATE","Participation rate","2021","2021","PC","Percentage","0","Units",,,69.7,,
"ISR","Israel","NB","Native-born","WMN","Women","N_RATE","Employment rate","2018","2018","PC","Percentage","0","Units",,,63.5,,
"ISR","Israel","NB","Native-born","WMN","Women","N_RATE","Employment rate","2019","2019","PC","Percentage","0","Units",,,63.5,,
"ISR","Israel","NB","Native-born","WMN","Women","N_RATE","Employment rate","2020","2020","PC","Percentage","0","Units",,,61.6,,
"ISR","Israel","NB","Native-born","WMN","Women","N_RATE","Employment rate","2021","2021","PC","Percentage","0","Units",,,61.6,,
"ISR","Israel","NB","Native-born","WMN","Women","U_RATE","Unemployment rate","2018","2018","PC","Percentage","0","Units",,,4.3,,
"ISR","Israel","NB","Native-born","WMN","Women","U_RATE","Unemployment rate","2019","2019","PC","Percentage","0","Units",,,4.3,,
"ISR","Israel","NB","Native-born","WMN","Women","U_RATE","Unemployment rate","2020","2020","PC","Percentage","0","Units",,,4.5,,
"ISR","Israel","NB","Native-born","WMN","Women","U_RATE","Unemployment rate","2021","2021","PC","Percentage","0","Units",,,4.6,,
"ISR","Israel","NB","Native-born","WMN","Women","P_RATE","Participation rate","2018","2018","PC","Percentage","0","Units",,,66.4,,
"ISR","Israel","NB","Native-born","WMN","Women","P_RATE","Participation rate","2019","2019","PC","Percentage","0","Units",,,66.4,,
"ISR","Israel","NB","Native-born","WMN","Women","P_RATE","Participation rate","2020","2020","PC","Percentage","0","Units",,,64.5,,
"ISR","Israel","NB","Native-born","WMN","Women","P_RATE","Participation rate","2021","2021","PC","Percentage","0","Units",,,64.5,,
"ISR","Israel","NB","Native-born","TOT","Total","N_RATE","Employment rate","2018","2018","PC","Percentage","0","Units",,,66.6,,
"ISR","Israel","NB","Native-born","TOT","Total","N_RATE","Employment rate","2019","2019","PC","Percentage","0","Units",,,66.5,,
"ISR","Israel","NB","Native-born","TOT","Total","N_RATE","Employment rate","2020","2020","PC","Percentage","0","Units",,,64.1,,
"ISR","Israel","NB","Native-born","TOT","Total","N_RATE","Employment rate","2021","2021","PC","Percentage","0","Units",,,64.1,,
